Date,Qobs,sim1,sim2
2001-01-20,14.0,30.82,29.97
2001-01-21,14.0,30.12,29.36
2001-01-22,14.0,29.43,28.76
2001-01-23,15.0,28.76,28.16
2001-01-24,17.0,28.1,27.55
2001-01-25,18.0,27.43,26.95
2001-01-26,18.0,27.03,26.64
2001-01-27,18.0,27.34,27.17
2001-01-28,18.0,28.07,27.99
2001-01-29,19.0,28.82,28.72
2001-01-30,20.0,29.34,29.13
2001-01-31,20.0,29.58,29.18
2001-02-01,20.0,29.43,28.86
2001-02-02,20.0,29.02,28.38
2001-02-03,20.0,28.49,27.85
2001-02-04,20.0,27.91,27.31
2001-02-05,20.0,27.33,26.78
2001-02-06,20.0,26.81,26.33
2001-02-07,26.5,27.73,27.37
2001-02-08,42.65,30.52,30.1
2001-02-09,66.65,35.9,34.57
2001-02-10,78.4,43.21,39.94
2001-02-11,68.05,48.77,43.59
2001-02-12,54.7,49.46,43.81
2001-02-13,47.6,48.53,43.19
2001-02-14,44.65,49.45,44.16
2001-02-15,41.8,49.29,44.29
2001-02-16,39.7,47.61,43.01
2001-02-17,34.95,45.9,42.01
2001-02-18,29.6,44.38,41.05
2001-02-19,28.3,42.75,39.68
2001-02-20,27.65,40.92,38.13
2001-02-21,27.0,39.15,36.7
2001-02-22,27.0,38.93,36.41
2001-02-23,22.5,38.25,35.93
2001-02-24,17.5,36.91,34.96
2001-02-25,16.5,35.64,33.95
2001-02-26,15.5,34.47,32.98
2001-02-27,14.75,33.39,32.08
2001-02-28,14.25,32.38,31.22
2001-03-01,17.5,31.41,30.38
2001-03-02,23.45,30.56,29.67
2001-03-03,27.75,29.88,29.12
2001-03-04,30.25,29.32,28.66
2001-03-05,34.95,30.19,29.74
2001-03-06,44.05,40.96,37.61
2001-03-07,48.3,42.67,38.99
2001-03-08,46.1,43.5,39.4
2001-03-09,44.7,50.51,44.06
2001-03-10,48.5,62.95,52.79
2001-03-11,57.1,74.43,61.58
2001-03-12,64.45,84.49,69.89
2001-03-13,73.1,96.86,80.33
2001-03-14,98.1,125.1,100.8
2001-03-15,113.5,126.4,99.43
2001-03-16,101.2,126.2,101.8
2001-03-17,82.3,112.3,93.51
2001-03-18,70.5,116.7,101.3
2001-03-19,68.8,116.7,99.92
2001-03-20,68.8,114.0,97.77
2001-03-21,66.15,99.77,85.82
2001-03-22,61.1,84.17,74.09
2001-03-23,57.1,72.38,65.63
2001-03-24,56.3,66.14,62.78
2001-03-25,64.09,72.53,72.5
2001-03-26,78.6,117.1,111.2
2001-03-27,89.55,131.7,111.6
2001-03-28,88.6,112.0,93.13
2001-03-29,82.0,90.4,78.4
2001-03-30,75.7,75.65,68.33
2001-03-31,66.25,65.83,61.37
2001-04-01,57.9,60.46,58.49
2001-04-02,55.5,59.48,59.72
2001-04-03,55.5,60.1,60.12
2001-04-04,52.3,59.42,58.27
2001-04-05,48.3,56.63,55.08
2001-04-06,47.5,57.43,57.29
2001-04-07,46.8,58.43,57.59
